default_payment_next_month,limit_bal,age,limit_used_sep,score_3mo,score_6mo,bill_amt_sep,bill_amt_aug,bill_amt_jul,bill_amt_jun,bill_amt_may,bill_amt_apr,pay_amt_sep,pay_amt_aug,pay_amt_jul,pay_amt_jun,pay_amt_may,pay_amt_apr,id,sex,education,marital_status,pay_sep,pay_aug,pay_jul,pay_jun,pay_may,pay_apr,pay_mode3,pay_mode3_cat,pay_sep_cat,pay_aug_cat,pay_jul_cat,pay_jun_cat,pay_may_cat,pay_apr_cat,age_cat
0,130000,34,0.3235615384615385,0,-1,42063,0,0,0,150,1000,0,0,0,150,1000,0,6394,2,2,2,0,0,-2,-2,-1,-1,0,0,0,0,-1,-1,-1,-1,30-39
0,450000,37,0.03613111111111112,0,0,16259,15026,17363,11708,11329,4749,6000,4000,6000,5000,2000,2092,6395,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,50000,26,0.01052,-1,0,526,526,526,1913,1226,1752,526,526,1913,0,1052,0,6396,1,1,2,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,1,1,20-29
0,70000,24,0.9726142857142858,0,0,68083,50822,31179,28686,10806,11673,3012,5000,2000,3000,3000,0,6397,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,80000,26,0.418625,0,0,33490,35908,29995,27297,21524,23005,5000,1318,1200,2000,2000,2000,6398,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,24,0.00472,-1,-1,236,4324,1861,0,1780,2581,4324,1861,0,1780,2581,2140,6399,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
1,30000,33,0.9914,1,1,29742,30266,45414,21331,21987,22452,1406,1366,1000,1000,980,1000,6400,1,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,30-39
0,50000,23,0.9605,0,0,48025,47611,44249,29321,29309,29739,2122,1815,1184,1206,1411,904,6401,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,70000,29,0.9791428571428572,0,0,68540,64645,66460,46988,43530,44804,3000,3000,2000,2500,2000,2000,6402,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,50000,33,0.2944,0,0,14720,15743,16756,17089,17446,17825,1265,1278,611,632,668,591,6403,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,100000,27,0.53423,0,0,53423,39096,40037,40584,43629,41432,1958,1953,1500,3700,0,1700,6404,2,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,20-29
0,200000,24,0.198615,0,0,39723,40586,44233,45124,46252,47207,1353,4000,1267,1500,1500,1500,6405,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,180000,38,0.022216666666666662,0,0,3999,2183,5828,0,2165,645,2183,5828,0,2165,645,4390,6406,1,1,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,30-39
1,240000,38,0.028816666666666668,-1,-1,6916,2098,9927,3633,3603,926,2106,9951,3633,3603,926,7199,6407,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,90000,35,0.3897444444444445,2,1,35077,37557,29355,20046,14905,15075,3407,56,603,553,430,133,6408,2,3,1,2,2,2,0,0,0,2,1,1,1,1,0,0,0,30-39
0,50000,33,0.33852,0,0,16926,17749,18760,19132,19533,19936,1400,1312,684,709,728,709,6409,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,80000,48,0.933225,0,0,74658,72885,47663,48350,47208,46292,2500,2000,2000,2000,2000,2000,6410,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,210000,43,0.0,-2,-2,0,981,2148,0,0,0,981,2148,0,0,0,0,6411,2,1,1,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,40-49
1,160000,45,0.82434375,0,0,131895,132154,129237,90981,92580,77184,5336,4900,2807,2898,2713,2885,6413,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
1,70000,33,0.9553428571428572,0,0,66874,132127,52335,27374,27133,10721,2423,4136,1024,1215,435,186,6414,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,140000,33,0.0,0,0,0,840,0,0,0,0,840,0,0,0,0,0,6415,2,1,1,1,-1,-1,-2,-2,-2,-1,-1,1,-1,-1,-1,-1,-1,30-39
0,80000,47,0.658625,0,0,52690,51560,51047,48260,46198,43253,2022,1711,1584,1576,1690,1285,6416,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
1,110000,39,1.000990909090909,2,2,110109,106656,104407,108689,106342,111575,0,5200,7700,0,7800,0,6417,2,2,1,2,2,0,0,2,2,2,1,1,1,0,0,1,1,30-39
0,50000,25,0.3471,0,0,17355,5934,16637,4000,0,0,1000,24677,0,0,0,0,6418,1,2,2,0,0,-1,0,0,-2,0,0,0,0,-1,0,0,-1,20-29
0,30000,38,0.9143,0,0,27429,29085,29282,29270,29078,28652,2403,1200,588,588,574,0,6419,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,30-39
0,30000,27,0.9464,0,0,28392,31439,30394,29994,29834,15960,3500,0,0,0,0,0,6420,2,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,20-29
1,200000,33,0.40005999999999997,0,0,80012,81703,83290,85085,89707,63787,2972,2952,3107,6056,0,3000,6421,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,30-39
0,290000,28,0.4613413793103448,0,0,133789,137875,124871,118193,121283,124109,6300,6000,5000,5000,5000,5000,6422,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,220000,34,0.13431363636363636,0,0,29549,28267,29708,25407,25109,23320,2000,3000,800,5000,5000,2000,6423,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,180000,28,0.054738888888888886,0,0,9853,18399,29973,42347,-53,10653,10732,22119,17012,0,10706,9659,6424,1,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,20-29
0,500000,38,0.148446,0,0,74223,72419,64537,60228,59038,58738,3338,3022,2502,2250,2350,2200,6425,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,210000,39,0.033942857142857136,-1,-1,7128,3605,4308,3713,5133,5749,3623,4315,3713,5133,5749,6762,6426,1,2,1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,30-39
1,100000,24,1.00016,2,2,100016,97562,104365,101783,101603,103457,0,8440,0,3873,7733,0,6427,2,1,2,3,2,2,2,0,0,2,1,1,1,1,1,0,0,20-29
0,100000,23,0.08002000000000001,0,0,8002,7954,9777,10026,9657,9279,2000,2000,1000,504,1000,2000,6428,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,130000,25,1.0685384615384614,2,1,138910,119948,135259,95956,97770,92206,0,18259,3456,3770,3706,3708,6429,2,2,2,2,2,0,0,0,0,2,1,1,1,0,0,0,0,20-29
1,10000,21,0.9042,0,0,9042,10038,9784,9984,9780,0,1305,1000,200,196,0,0,6430,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,35,0.0156,-1,-1,780,0,390,390,28094,28263,0,390,390,28094,1011,965,6431,1,2,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,30-39
0,240000,37,0.79895,0,0,191748,169943,137358,132792,135652,139389,7000,4883,4753,5000,6000,6000,6432,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,20000,53,0.61185,0,-1,12237,12870,0,0,0,0,1000,0,0,0,0,0,6433,2,3,1,0,0,0,-2,-2,-2,0,0,0,0,0,-1,-1,-1,50-59
0,20000,38,0.09625,-1,-1,1925,500,0,0,6360,11220,500,0,0,6360,11220,0,6434,2,1,1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,150000,39,0.00066,2,1,99,99,0,1980,0,0,0,0,1980,0,0,0,6435,2,1,2,3,2,2,-1,-1,-2,2,1,1,1,1,-1,-1,-1,30-39
0,230000,36,0.016834782608695652,0,0,3872,5376,3878,4824,2720,1526,2000,397,2720,0,1000,435,6436,1,2,1,-1,-1,2,2,2,0,-1,-1,-1,-1,1,1,1,0,30-39
0,50000,26,0.99426,0,0,49713,50581,46567,27211,28274,29005,2000,2000,1000,1500,1500,2000,6437,1,2,2,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,20-29
0,300000,35,0.03637,0,0,10911,18463,16022,10880,2558,2324,12042,6191,10892,2558,2332,4099,6438,2,2,1,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,30-39
0,110000,54,0.002872727272727273,-1,-1,316,316,632,150,632,166,316,632,150,632,0,0,6439,2,2,3,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,50-59
0,230000,33,0.019708695652173917,-2,-2,4533,0,510,0,162,0,0,510,0,162,0,0,6440,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
0,50000,30,0.0,0,0,0,10228,49243,49651,22569,15429,10228,40000,993,10100,8926,9748,6441,2,2,2,1,-1,0,0,0,0,1,1,1,-1,0,0,0,0,30-39
0,70000,24,0.9559285714285716,0,0,66915,68852,69390,64457,66021,67267,3167,2521,2400,2600,2614,2376,6442,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,360000,27,0.0,-2,-2,0,0,7365,0,0,0,0,7365,0,0,0,8665,6443,2,1,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,110000,32,0.9832636363636365,0,0,108159,106812,108464,108829,110557,106082,5400,5400,4100,4100,4100,4200,6444,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,200000,45,0.07563500000000001,-1,-1,15127,1890,3699,367,-1530,4812,1896,3712,379,1217,9652,16,6446,2,1,1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,290000,47,0.05339655172413793,-1,-1,15485,12332,3979,7139,6448,1476,12369,4690,7160,6471,1476,6078,6448,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,20000,22,0.87515,0,0,17503,12245,12974,14192,14096,7045,1273,1392,2000,389,1000,140,6449,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,50000,22,0.93374,0,0,46687,47831,48764,47109,39415,39920,1896,1829,1924,1308,1480,1171,6450,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,23,0.6742600000000001,0,0,33713,34437,28709,28386,28361,28449,5012,3000,3548,2500,2000,2000,6451,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,60000,23,0.05861666666666665,0,0,3517,3277,11335,9341,6451,3592,1000,10341,0,0,3592,3911,6452,2,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,20-29
0,330000,46,0.02242727272727273,-1,-1,7401,4567,6242,24353,20219,23163,4567,6443,24353,10219,13163,5909,6453,1,1,1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,40-49
0,60000,23,0.9807333333333332,0,0,58844,43427,30408,30632,30021,30445,2000,4300,1000,0,2000,1500,6454,2,2,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,20-29
0,180000,25,0.7485166666666667,0,0,134733,120775,112784,114794,105248,107130,9148,4030,4211,3798,4000,4327,6455,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,80000,28,0.6692625,2,1,53541,54694,55297,55788,57146,58351,2600,2100,2000,2400,2300,2315,6456,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,20-29
0,450000,32,0.0,0,0,0,1042,4064,-8,-8,402,1042,3057,0,0,410,0,6457,2,1,2,1,-1,0,0,-2,-1,1,1,1,-1,0,0,-1,-1,30-39
0,150000,36,0.035019999999999996,-2,-2,5253,0,0,0,0,0,0,0,0,0,0,0,6458,2,4,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
0,280000,28,0.0,0,0,0,0,11905,8350,2428,4662,0,11905,200,49,4662,6278,6459,2,2,2,1,-2,-1,0,0,-1,1,1,1,-1,-1,0,0,-1,20-29
0,180000,47,0.37228333333333335,0,0,67011,69935,72031,77597,72079,66310,4000,4000,7501,0,3001,10000,6460,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,40-49
0,150000,45,0.0026,-2,-2,390,390,390,390,285,-105,390,390,390,285,0,1668,6462,1,2,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,40-49
0,280000,52,0.003164285714285714,-1,-1,886,0,930,0,0,0,0,930,0,0,0,0,6463,2,1,2,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,50-59
0,160000,34,0.1184875,-1,-1,18958,11842,7918,13780,12297,12752,24000,8000,13780,12300,12752,6000,6464,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,120000,29,0.9856416666666666,0,0,118277,121004,118774,91369,88015,88087,6513,3740,3215,3300,3405,3303,6465,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,330000,34,0.7938606060606059,0,0,261974,245882,228275,227974,185431,107493,15000,10008,10000,20000,25000,3500,6466,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,210000,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6467,2,2,1,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,40-49
0,200000,27,-0.00018,0,0,-36,7203,5360,4481,10330,5599,7239,5395,4503,10381,5627,4935,6468,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,20-29
0,200000,34,0.004795000000000001,-1,-1,959,451,-1,605,-5,-5,452,0,606,0,0,0,6470,1,1,2,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,160000,34,0.02976875,0,0,4763,4899,697,-1373,-1773,-1773,3009,0,1373,0,0,1040,6471,2,3,1,0,0,2,2,-2,-2,0,0,0,0,1,1,-1,-1,30-39
0,50000,43,0.5657399999999999,0,0,28287,28924,29521,29876,30201,15611,1485,1472,1217,1347,558,550,6473,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,170000,23,0.18936470588235293,0,0,32192,32555,32292,32372,31202,31688,1608,2301,2379,2202,2688,2110,6474,2,2,2,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,20-29
0,260000,29,0.903546153846154,1,1,234922,227802,215320,177965,171201,164834,6,6918,5295,4805,5002,3005,6475,2,1,2,1,2,0,0,0,0,1,1,1,1,0,0,0,0,20-29
1,360000,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6476,1,2,1,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,40-49
0,380000,32,0.24159473684210525,0,0,91806,100291,108245,109006,117195,121246,10000,10000,10000,10001,6000,38000,6478,2,1,2,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,30-39
1,50000,29,0.14668,0,0,7334,7344,5420,4104,1596,1594,2500,0,1596,0,1594,0,6479,1,3,2,0,0,2,0,0,-1,0,0,0,0,1,0,0,-1,20-29
0,130000,40,0.003,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,6480,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,50000,23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6482,1,1,1,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,20-29
0,190000,26,0.8171578947368421,0,0,155260,136185,139013,140035,146365,148961,7416,6900,5100,10000,5500,6700,6483,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,170000,46,0.01612352941176471,-1,-1,2741,1848,0,0,1542,3498,1848,0,0,1542,3498,8095,6484,2,2,1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,210000,25,0.8535619047619047,0,0,179248,21612,5259,-243,-243,-243,3151,2000,0,0,0,0,6485,2,4,2,0,0,0,0,-2,-2,0,0,0,0,0,0,-1,-1,20-29
0,50000,25,0.9255399999999999,0,0,46277,47713,44006,29737,30615,29975,2500,2300,2500,1500,0,1000,6486,1,3,2,0,0,0,0,2,2,0,0,0,0,0,0,1,1,20-29
1,20000,45,0.7032,1,1,14064,12451,11176,6934,11203,7737,3000,1006,144,10000,308,2000,6487,2,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40-49
1,80000,26,0.4164875,0,0,33319,32066,31875,18686,0,0,1700,1720,1002,0,0,0,6488,2,2,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,20-29
0,500000,39,0.008834,0,-1,4417,5642,8689,-131,-131,-131,5467,5026,0,0,0,0,6489,2,1,2,-1,0,0,0,-2,-2,0,0,-1,0,0,0,-1,-1,30-39
0,50000,34,0.13616,0,0,6808,6198,22456,19776,9433,7487,1318,19776,1096,572,645,0,6491,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,300000,38,0.6046233333333333,0,1,181387,171685,181780,177363,189423,188567,8000,14500,0,15150,7700,0,6492,1,2,1,0,0,0,2,2,2,0,0,0,0,0,1,1,1,30-39
1,30000,40,0.9325,2,2,27975,29906,30604,29834,29936,29862,2700,1500,0,1100,1000,0,6493,2,2,1,2,2,3,3,2,2,2,1,1,1,1,1,1,1,40-49
0,50000,34,1.2244,2,1,61220,56388,53813,22667,23488,20022,9,2061,0,821,21414,703,6494,1,2,2,2,2,0,0,0,-1,2,1,1,1,0,0,0,-1,30-39
0,180000,35,-0.00065,-2,-2,-117,2573,-77,-77,1823,227,2690,0,0,1900,230,0,6495,2,2,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
0,50000,46,0.12132000000000001,0,0,6066,7161,8234,8595,8955,9305,1200,1200,500,500,500,500,6497,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,190000,40,0.9698736842105264,0,0,184276,191540,192422,150300,92391,93119,15000,6000,6000,4000,4000,3300,6498,2,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,40-49
0,200000,32,0.0047,-2,-2,940,174,1684,1581,2381,2381,174,1689,1581,800,0,0,6499,2,2,2,-2,-2,-2,-1,0,0,-2,-1,-1,-1,-1,-1,0,0,30-39
0,140000,26,1.00755,0,0,141057,144306,141949,141345,136379,126211,7200,19000,10400,0,4931,9100,6500,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,20-29
1,10000,47,0.6817,0,0,6817,9119,8826,8849,9567,9265,2588,0,318,862,0,502,6501,1,3,1,0,0,2,0,0,2,0,0,0,0,1,0,0,1,40-49
0,170000,29,0.08505882352941177,-1,-1,14460,738,0,0,0,0,738,0,0,0,0,0,6503,2,3,2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,50000,36,0.0,0,0,0,0,0,0,0,2949,0,0,0,0,2322,0,6504,1,2,1,1,-2,-2,-2,-2,-1,-2,-1,1,-1,-1,-1,-1,-1,30-39
0,200000,32,0.046245,-1,-1,9249,9362,11109,9471,11132,9633,9363,11119,9473,11140,9636,23635,6505,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
1,170000,42,0.006382352941176471,-1,-1,1085,326,326,326,326,326,326,326,326,326,326,326,6506,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,50000,52,0.11785999999999999,1,1,5893,5653,6747,7859,7464,7199,0,1200,1200,1200,0,1200,6507,1,2,2,1,2,0,0,0,2,1,1,1,1,0,0,0,1,50-59
0,230000,24,0.01026086956521739,-1,-1,2360,0,0,4135,814,2294,0,0,4135,0,2294,7368,6508,2,2,2,-1,-1,-2,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,20-29
1,50000,25,0.021,2,2,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,6510,1,2,2,2,2,3,3,3,3,2,1,1,1,1,1,1,1,20-29
0,80000,38,0.407025,0,0,32562,23346,18361,10434,7387,3300,1482,1011,8,111,3509,0,6511,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,200000,61,0.0039,-1,-1,780,0,780,387,-3,4540,0,780,387,0,4543,1386,6512,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60 up
1,360000,34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6513,1,3,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,30-39
0,140000,41,0.005571428571428572,0,-1,780,390,390,780,390,390,0,390,780,0,390,390,6514,2,1,1,-1,2,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1,40-49
1,50000,41,0.96054,0,0,48027,48725,29600,20150,19232,17143,3000,1600,2004,2000,1000,4000,6516,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,10000,38,0.3213,0,0,3213,2797,0,1660,660,660,1000,0,1660,0,0,0,6517,2,2,3,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,30-39
0,80000,27,0.0149375,0,1,1195,553,1074,35783,35488,36020,700,1074,35000,1300,1400,1300,6518,1,2,2,2,-1,-1,0,0,0,-1,-1,1,-1,-1,0,0,0,20-29
1,20000,22,0.92675,0,0,18535,18541,18270,16992,19025,35744,5109,1600,2400,3800,739,2000,6519,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,150000,37,0.0008,-2,-2,120,0,0,0,0,0,0,0,0,0,0,0,6520,1,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
1,230000,37,0.039530434782608696,0,0,9092,12509,12784,12584,0,0,3500,700,0,0,0,0,6521,2,1,2,0,0,2,0,0,-2,0,0,0,0,1,0,0,-1,30-39
1,60000,24,1.0081833333333334,0,0,60491,61319,56550,43279,28289,28013,2560,1593,1348,1012,1016,1007,6522,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,360000,26,0.002011111111111111,-1,-1,724,125,416,190,190,66,125,418,190,0,66,151,6523,2,1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,20-29
0,100000,36,0.46202,0,0,46202,47239,48258,49218,99677,51738,1784,1803,1763,1843,4654,2297,6524,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,30000,33,0.7822333333333333,0,0,23467,24195,25286,25807,26350,27409,1409,1500,942,959,1500,946,6525,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,330000,30,0.4705606060606061,0,0,155285,156122,11733,9620,0,4520,10000,10000,2000,0,4520,2500,6526,2,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,30-39
0,20000,24,0.0316,0,0,632,316,948,632,316,1096,0,948,0,0,1096,0,6527,2,1,2,-1,2,-1,0,0,-1,-1,-1,-1,1,-1,0,0,-1,20-29
0,80000,49,0.5256625,2,1,42053,40185,42887,31745,32211,25836,0,3500,0,4500,0,1500,6528,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,40-49
0,20000,23,0.8370000000000001,0,0,16740,17451,18141,18239,18302,18337,1600,1600,1000,663,654,651,6530,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,230000,61,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6531,1,3,1,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,60 up
0,160000,28,0.0218625,0,-1,3498,3260,678,0,0,678,0,678,0,0,678,0,6532,1,2,2,-1,2,-1,-1,-2,-1,-1,-1,-1,1,-1,-1,-1,-1,20-29
0,200000,36,0.0125,-1,-1,2500,0,5448,632,0,646,0,5448,632,0,646,0,6533,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,20000,27,0.09775,0,0,1955,2530,1845,3169,240,930,2535,1205,3274,630,1080,0,6534,1,2,2,0,-1,0,-1,-1,-2,0,0,0,-1,0,-1,-1,-1,20-29
0,170000,35,0.30121764705882353,0,0,51207,38528,34688,30542,61032,23711,5000,2000,3000,1000,6000,8753,6535,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,180000,26,0.020438888888888892,0,0,3679,4711,3996,6007,3260,0,1105,1000,2011,503,0,0,6536,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,360000,40,0.04594444444444445,-1,-1,16540,1160,10600,51571,28310,14482,1160,10646,51571,0,14482,12874,6538,2,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,40-49
0,230000,28,0.003804347826086957,-1,-1,875,375,-250,-125,609,362,1000,0,0,4000,3000,9000,6539,2,2,2,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
1,80000,28,0.9463625,0,1,75709,80033,78145,80584,81693,78470,6800,0,6000,3000,0,5100,6540,2,1,2,0,0,2,2,2,2,0,0,0,0,1,1,1,1,20-29
1,60000,31,1.0238666666666667,2,2,61432,57751,59200,57558,52992,61325,0,4770,2250,0,50000,0,6541,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,30-39
0,150000,52,0.0028,-1,-1,420,0,1672,453,2129,1414,0,1672,453,2129,1414,1961,6542,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50-59
0,120000,52,0.9752416666666668,0,0,117029,118439,118437,116456,116957,119366,5800,4500,4120,4388,4500,4350,6543,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50-59
0,430000,43,0.04848604651162791,-1,-1,20849,3662,7719,4437,2912,6368,3814,7759,4451,2915,6383,9025,6544,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,200000,60,0.00198,-1,-1,396,396,461,396,546,396,396,461,396,546,396,396,6546,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60 up
0,50000,26,0.81918,0,0,40959,41996,43296,44187,49132,48191,2000,2000,1608,5684,0,2000,6547,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,20-29
0,150000,36,0.4666733333333333,0,0,70001,45813,44309,27428,2013,4724,2500,1200,2618,2013,4724,0,6548,2,2,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,30-39
0,20000,46,0.6073,0,0,12146,7698,6005,6411,3125,3164,1273,1039,1000,123,101,48,6549,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,20000,23,0.27825,0,0,5565,6841,7853,8565,9565,12065,1276,1288,1000,1000,2500,1000,6550,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,50000,24,1.0587,2,1,52935,50946,22740,2314,1823,18839,0,0,0,1823,18839,641,6551,1,2,2,1,3,2,0,-1,-1,1,1,1,1,1,0,-1,-1,20-29
